lat;lon ;RR ; Wet_Climat_Freq
3.25;35.9;0.38;0.00
3.25;36;0.38;0.00
3.25;38.8;0.38;0.13
3.25;38.9;0.38;0.13
3.25;38.95;0.38;0.13
3.25;39;0.38;0.13
3.25;39.05;0.38;0.13
3.25;39.1;0.38;0.13
3.25;39.15;0.38;0.13
3.25;39.2;0.38;0.13
3.25;39.25;0.38;0.13
3.25;39.4;0.38;0.13
3.25;39.45;0.38;0.13
3.25;40.2;0.38;0.13
3.25;40.25;0.38;0.13
3.25;40.35;0.38;0.13
3.25;40.4;0.38;0.13
3.25;40.45;0.38;0.13
3.25;40.8;0.38;0.13
3.25;41.05;0.38;0.13
3.25;41.1;0.38;0.13
3.25;35.75;0.25;0.00
3.25;35.95;0.25;0.00
3.25;37.5;0.25;0.25
3.25;37.55;0.25;0.25
3.25;37.6;0.25;0.25
3.25;37.65;0.25;0.25
3.25;37.7;0.25;0.25
3.25;37.75;0.25;0.25
3.25;37.8;0.25;0.25
3.25;37.85;0.25;0.25
3.25;37.9;0.25;0.25
3.25;37.95;0.25;0.25
3.25;38;0.25;0.25
3.25;38.2;0.25;0.25
3.25;38.25;0.25;0.25
3.25;38.3;0.25;0.25
3.25;38.35;0.25;0.25
3.25;38.4;0.25;0.25
3.25;38.45;0.25;0.25
3.25;38.5;0.25;0.25
3.25;38.55;0.25;0.25
3.25;38.7;0.25;0.13
3.25;38.75;0.25;0.13
3.25;38.85;0.25;0.13
3.25;39.3;0.25;0.13
3.25;39.35;0.25;0.13
3.25;39.5;0.25;0.13
3.25;39.55;0.25;0.13
3.25;40.15;0.25;0.13
3.25;40.3;0.25;0.13
3.25;40.5;0.25;0.13
3.25;40.55;0.25;0.13
3.25;40.6;0.25;0.13
3.25;40.7;0.25;0.13
3.25;40.75;0.25;0.13
3.25;40.9;0.25;0.13
3.25;40.95;0.25;0.13
3.25;41;0.25;0.13
3.25;34.9;0.13;0.00
3.25;34.95;0.13;0.00
3.25;35;0.13;0.00
3.25;35.05;0.13;0.00
3.25;35.1;0.13;0.00
3.25;35.15;0.13;0.00
3.25;35.2;0.13;0.00
3.25;35.25;0.13;0.00
3.25;35.3;0.13;0.00
3.25;35.35;0.13;0.00
3.25;35.4;0.13;0.00
3.25;35.45;0.13;0.00
3.25;35.5;0.13;0.00
3.25;35.55;0.13;0.00
3.25;35.6;0.13;0.00
3.25;35.65;0.13;0.00
3.25;35.7;0.13;0.00
3.25;37.1;0.13;0.38
3.25;37.2;0.13;0.13
3.25;37.25;0.13;0.25
3.25;37.3;0.13;0.13
3.25;37.35;0.13;0.13
3.25;37.4;0.13;0.25
3.25;37.45;0.13;0.25
3.25;38.05;0.13;0.25
3.25;38.1;0.13;0.25
3.25;38.15;0.13;0.25
3.25;38.6;0.13;0.25
3.25;38.65;0.13;0.25
3.25;40.65;0.13;0.13
3.25;40.85;0.13;0.13
3.25;41.15;0.13;0.13
3.25;41.2;0.13;0.13
3.25;41.25;0.13;0.13
3.25;41.3;0.13;0.13
3.25;34.6;0.00;0.00
3.25;34.65;0.00;0.00
3.25;34.8;0.00;0.00
3.25;34.85;0.00;0.00
3.25;36.05;0.00;0.50
3.25;36.1;0.00;0.38
3.25;36.15;0.00;0.50
3.25;36.2;0.00;0.50
3.25;36.25;0.00;0.50
3.25;36.3;0.00;0.38
3.25;36.35;0.00;0.25
3.25;36.4;0.00;0.25
3.25;36.45;0.00;0.38
3.25;36.5;0.00;0.38
3.25;36.55;0.00;0.38
3.25;36.6;0.00;0.38
3.25;36.65;0.00;0.38
3.25;36.7;0.00;0.38
3.25;36.75;0.00;0.38
3.25;36.8;0.00;0.38
3.25;36.85;0.00;0.50
3.25;36.9;0.00;0.38
3.25;36.95;0.00;0.38
3.25;37;0.00;0.38
3.25;37.05;0.00;0.38
3.25;37.15;0.00;0.13
3.25;39.6;0.00;0.63
3.25;39.65;0.00;0.50
3.25;39.7;0.00;0.50
3.25;39.75;0.00;0.63
3.25;39.8;0.00;0.63
3.25;39.85;0.00;0.50
3.25;39.9;0.00;0.38
3.25;39.95;0.00;0.63
3.25;40;0.00;0.63
3.25;40.05;0.00;0.63
3.25;40.1;0.00;0.75
3.2;35.95;0.38;0.00
3.2;36;0.38;0.00
3.2;38.8;0.38;0.13
3.2;38.85;0.38;0.13
3.2;38.9;0.38;0.13
3.2;39.4;0.38;0.13
3.2;39.8;0.38;0.13
3.2;39.85;0.38;0.13
3.2;40.2;0.38;0.13
3.2;40.25;0.38;0.13
3.2;40.35;0.38;0.13
3.2;40.4;0.38;0.13
3.2;40.8;0.38;0.13
3.2;35.8;0.25;0.00
3.2;35.85;0.25;0.00
3.2;35.9;0.25;0.00
3.2;37.65;0.25;0.25
3.2;37.7;0.25;0.25
3.2;37.75;0.25;0.25
3.2;37.8;0.25;0.25
3.2;37.95;0.25;0.13
3.2;38;0.25;0.25
3.2;38.05;0.25;0.25
3.2;38.1;0.25;0.25
3.2;38.15;0.25;0.25
3.2;38.2;0.25;0.25
3.2;38.3;0.25;0.25
3.2;38.35;0.25;0.25
3.2;38.4;0.25;0.25
3.2;38.45;0.25;0.25
3.2;38.5;0.25;0.25
3.2;38.55;0.25;0.25
3.2;38.6;0.25;0.13
3.2;38.65;0.25;0.13
3.2;38.7;0.25;0.13
3.2;38.75;0.25;0.13
3.2;38.95;0.25;0.13
3.2;39;0.25;0.13
3.2;39.05;0.25;0.13
3.2;39.1;0.25;0.13
3.2;39.15;0.25;0.13
3.2;39.2;0.25;0.13
3.2;39.25;0.25;0.13
3.2;39.3;0.25;0.13
3.2;39.35;0.25;0.13
3.2;40.1;0.25;0.13
3.2;40.15;0.25;0.13
3.2;40.3;0.25;0.13
3.2;40.45;0.25;0.13
3.2;40.5;0.25;0.13
3.2;40.55;0.25;0.13
3.2;40.6;0.25;0.13
3.2;40.7;0.25;0.13
3.2;40.75;0.25;0.13
3.2;40.85;0.25;0.13
3.2;40.9;0.25;0.13
3.2;40.95;0.25;0.13
3.2;41;0.25;0.13
3.2;41.15;0.25;0.13
3.2;41.2;0.25;0.13
3.2;35.2;0.13;0.00
3.2;35.25;0.13;0.00
3.2;35.3;0.13;0.00
3.2;35.35;0.13;0.00
3.2;35.4;0.13;0.00
3.2;35.45;0.13;0.00
3.2;35.5;0.13;0.00
3.2;35.55;0.13;0.00
3.2;35.6;0.13;0.00
3.2;35.65;0.13;0.00
3.2;35.7;0.13;0.00
3.2;35.75;0.13;0.00
3.2;37.1;0.13;0.25
3.2;37.2;0.13;0.13
3.2;37.4;0.13;0.25
3.2;37.55;0.13;0.25
3.2;37.6;0.13;0.25
3.2;37.85;0.13;0.13
3.2;37.9;0.13;0.25
3.2;38.25;0.13;0.25
3.2;40.65;0.13;0.13
3.2;41.05;0.13;0.13
3.2;41.1;0.13;0.13
3.2;41.25;0.13;0.13
3.2;34.6;0.00;0.00
3.2;34.65;0.00;0.00
3.2;34.7;0.00;0.13
3.2;34.8;0.00;0.00
3.2;34.85;0.00;0.00
3.2;34.9;0.00;0.00
3.2;34.95;0.00;0.00
3.2;35;0.00;0.00
3.2;35.05;0.00;0.00
3.2;35.1;0.00;0.00
3.2;35.15;0.00;0.00
3.2;36.05;0.00;0.50
3.2;36.1;0.00;0.38
3.2;36.15;0.00;0.50
3.2;36.2;0.00;0.50
3.2;36.25;0.00;0.50
3.2;36.3;0.00;0.38
3.2;36.35;0.00;0.25
3.2;36.4;0.00;0.50
3.2;36.45;0.00;0.25
3.2;36.5;0.00;0.38
3.2;36.55;0.00;0.38
3.2;36.6;0.00;0.38
3.2;36.65;0.00;0.50
3.2;36.7;0.00;0.50
3.2;36.75;0.00;0.63
3.2;36.8;0.00;0.38
3.2;36.85;0.00;0.50
3.2;36.9;0.00;0.38
3.2;36.95;0.00;0.38
3.2;37;0.00;0.38
3.2;37.05;0.00;0.38
3.2;37.15;0.00;0.13
3.2;37.25;0.00;0.13
3.2;37.3;0.00;0.25
3.2;37.35;0.00;0.25
3.2;37.45;0.00;0.25
3.2;37.5;0.00;0.25
3.2;39.45;0.00;0.63
3.2;39.5;0.00;0.50
3.2;39.55;0.00;0.50
3.2;39.6;0.00;0.50
3.2;39.65;0.00;0.50
3.2;39.7;0.00;0.38
3.2;39.75;0.00;0.50
3.2;39.9;0.00;0.50
3.2;39.95;0.00;0.63
3.2;40;0.00;0.63
3.2;40.05;0.00;0.63
3.15;36;0.38;0.00
3.15;38.8;0.38;0.13
3.15;38.85;0.38;0.13
3.15;38.9;0.38;0.13
3.15;39.8;0.38;0.13
3.15;40.05;0.38;0.13
3.15;40.1;0.38;0.13
3.15;40.15;0.38;0.13
3.15;40.2;0.38;0.13
3.15;40.25;0.38;0.13
3.15;40.45;0.38;0.13
3.15;40.85;0.38;0.13
3.15;35.8;0.25;0.00
3.15;35.85;0.25;0.00
3.15;35.9;0.25;0.00
3.15;35.95;0.25;0.00
3.15;37.65;0.25;0.25
3.15;37.7;0.25;0.25
3.15;37.75;0.25;0.25
3.15;37.8;0.25;0.25
3.15;37.95;0.25;0.25
3.15;38.05;0.25;0.25
3.15;38.4;0.25;0.25
3.15;38.45;0.25;0.25
3.15;38.5;0.25;0.25
3.15;38.55;0.25;0.25
3.15;38.6;0.25;0.13
3.15;38.65;0.25;0.13
3.15;38.7;0.25;0.13
3.15;38.75;0.25;0.13
3.15;38.95;0.25;0.13
3.15;39;0.25;0.13
3.15;39.05;0.25;0.13
3.15;39.1;0.25;0.13
3.15;39.15;0.25;0.13
3.15;39.2;0.25;0.13
3.15;39.25;0.25;0.13
3.15;39.3;0.25;0.13
3.15;39.35;0.25;0.13
3.15;39.4;0.25;0.13
3.15;39.45;0.25;0.13
3.15;40.3;0.25;0.13
3.15;40.35;0.25;0.13
3.15;40.4;0.25;0.13
3.15;40.5;0.25;0.13
3.15;40.55;0.25;0.13
3.15;40.6;0.25;0.13
3.15;40.7;0.25;0.13
3.15;40.75;0.25;0.13
3.15;40.8;0.25;0.13
3.15;40.9;0.25;0.13
3.15;40.95;0.25;0.13
3.15;41.15;0.25;0.13
3.15;34.75;0.13;0.00
3.15;35.2;0.13;0.00
3.15;35.25;0.13;0.00
3.15;35.3;0.13;0.00
3.15;35.35;0.13;0.00
3.15;35.4;0.13;0.00
3.15;35.45;0.13;0.00
3.15;35.5;0.13;0.00
3.15;35.55;0.13;0.00
3.15;35.6;0.13;0.00
3.15;35.65;0.13;0.00
3.15;35.7;0.13;0.00
3.15;35.75;0.13;0.00
3.15;37.05;0.13;0.25
3.15;37.1;0.13;0.25
3.15;37.15;0.13;0.13
3.15;37.2;0.13;0.13
3.15;37.55;0.13;0.25
3.15;37.6;0.13;0.25
3.15;37.85;0.13;0.25
3.15;37.9;0.13;0.25
3.15;38;0.13;0.25
3.15;38.1;0.13;0.38
3.15;38.15;0.13;0.25
3.15;38.2;0.13;0.25
3.15;38.25;0.13;0.25
3.15;38.3;0.13;0.25
3.15;38.35;0.13;0.25
3.15;40.65;0.13;0.13
3.15;41;0.13;0.13
3.15;41.05;0.13;0.13
3.15;41.1;0.13;0.13
3.15;41.2;0.13;0.13
3.15;41.25;0.13;0.13
3.15;34.55;0.00;0.00
3.15;34.6;0.00;0.13
3.15;34.65;0.00;0.13
3.15;34.7;0.00;0.63
3.15;34.8;0.00;0.00
3.15;34.85;0.00;0.00
3.15;34.9;0.00;0.00
3.15;34.95;0.00;0.00
3.15;35;0.00;0.00
3.15;35.05;0.00;0.00
3.15;35.1;0.00;0.00
3.15;35.15;0.00;0.00
3.15;36.05;0.00;0.63
3.15;36.1;0.00;0.63
3.15;36.15;0.00;0.50
3.15;36.2;0.00;0.50
3.15;36.25;0.00;0.50
3.15;36.3;0.00;0.50
3.15;36.35;0.00;0.38
3.15;36.4;0.00;0.50
3.15;36.45;0.00;0.50
3.15;36.5;0.00;0.25
3.15;36.55;0.00;0.38
3.15;36.6;0.00;0.50
3.15;36.65;0.00;0.50
3.15;36.7;0.00;0.50
3.15;36.75;0.00;0.63
3.15;36.8;0.00;0.50
3.15;36.85;0.00;0.38
3.15;36.9;0.00;0.38
3.15;36.95;0.00;0.25
3.15;37;0.00;0.25
3.15;37.25;0.00;0.25
3.15;37.3;0.00;0.25
3.15;37.35;0.00;0.25
3.15;37.4;0.00;0.25
3.15;37.45;0.00;0.25
3.15;37.5;0.00;0.25
3.15;39.5;0.00;0.63
3.15;39.55;0.00;0.63
3.15;39.6;0.00;0.63
3.15;39.65;0.00;0.50
3.15;39.7;0.00;0.50
3.15;39.75;0.00;0.50
3.15;39.85;0.00;0.63
3.15;39.9;0.00;0.63
3.15;39.95;0.00;0.63
3.15;40;0.00;0.63
3.1;34.7;0.38;0.00
3.1;35.95;0.38;0.00
3.1;36;0.38;0.00
3.1;38.8;0.38;0.13
3.1;38.85;0.38;0.13
3.1;38.9;0.38;0.13
3.1;39.5;0.38;0.13
3.1;39.55;0.38;0.13
3.1;39.8;0.38;0.13
3.1;40.05;0.38;0.13
3.1;40.1;0.38;0.13
3.1;40.2;0.38;0.13
3.1;40.4;0.38;0.13
3.1;35.75;0.25;0.00
3.1;35.8;0.25;0.00
3.1;35.85;0.25;0.00
3.1;35.9;0.25;0.00
3.1;37.2;0.25;0.13
3.1;37.75;0.25;0.25
3.1;37.8;0.25;0.25
3.1;37.9;0.25;0.25
3.1;37.95;0.25;0.25
3.1;38.05;0.25;0.25
3.1;38.15;0.25;0.25
3.1;38.3;0.25;0.25
3.1;38.35;0.25;0.25
3.1;38.4;0.25;0.25
3.1;38.45;0.25;0.25
3.1;38.5;0.25;0.13
3.1;38.55;0.25;0.25
3.1;38.6;0.25;0.13
3.1;38.65;0.25;0.13
3.1;38.7;0.25;0.13
3.1;38.75;0.25;0.13
3.1;38.95;0.25;0.13
3.1;39;0.25;0.13
3.1;39.05;0.25;0.13
3.1;39.1;0.25;0.13
3.1;39.15;0.25;0.13
3.1;39.2;0.25;0.13
3.1;39.25;0.25;0.13
3.1;39.3;0.25;0.13
3.1;39.35;0.25;0.13
3.1;39.4;0.25;0.13
3.1;39.45;0.25;0.13
3.1;40.15;0.25;0.13
3.1;40.25;0.25;0.13
3.1;40.3;0.25;0.13
3.1;40.35;0.25;0.13
3.1;40.45;0.25;0.13
3.1;40.5;0.25;0.13
3.1;40.55;0.25;0.13
3.1;40.6;0.25;0.13
3.1;40.65;0.25;0.13
3.1;40.75;0.25;0.13
3.1;40.85;0.25;0.13
3.1;40.9;0.25;0.13
3.1;40.95;0.25;0.13
3.1;34.75;0.13;0.00
3.1;35.2;0.13;0.00
3.1;35.25;0.13;0.00
3.1;35.3;0.13;0.00
3.1;35.35;0.13;0.00
3.1;35.4;0.13;0.00
3.1;35.45;0.13;0.00
3.1;35.5;0.13;0.00
3.1;35.55;0.13;0.00
3.1;35.6;0.13;0.00
3.1;35.65;0.13;0.00
3.1;35.7;0.13;0.00
3.1;37.05;0.13;0.25
3.1;37.1;0.13;0.13
3.1;37.15;0.13;0.13
3.1;37.25;0.13;0.25
3.1;37.55;0.13;0.25
3.1;37.6;0.13;0.25
3.1;37.65;0.13;0.25
3.1;37.7;0.13;0.25
3.1;37.85;0.13;0.25
3.1;38.1;0.13;0.25
3.1;38.2;0.13;0.25
3.1;38.25;0.13;0.25
3.1;40.7;0.13;0.13
3.1;40.8;0.13;0.13
3.1;41;0.13;0.13
3.1;41.05;0.13;0.13
3.1;41.1;0.13;0.13
3.1;34.5;0.00;0.00
3.1;34.55;0.00;0.13
3.1;34.6;0.00;0.13
3.1;34.65;0.00;0.50
3.1;34.8;0.00;0.00
3.1;34.85;0.00;0.00
3.1;34.9;0.00;0.00
3.1;34.95;0.00;0.00
3.1;35;0.00;0.00
3.1;35.05;0.00;0.00
3.1;35.1;0.00;0.00
3.1;35.15;0.00;0.00
3.1;36.05;0.00;0.50
3.1;36.1;0.00;0.50
3.1;36.15;0.00;0.38
3.1;36.2;0.00;0.50
3.1;36.25;0.00;0.50
3.1;36.3;0.00;0.50
3.1;36.35;0.00;0.50
3.1;36.4;0.00;0.50
3.1;36.45;0.00;0.25
3.1;36.5;0.00;0.38
3.1;36.55;0.00;0.38
3.1;36.6;0.00;0.50
3.1;36.65;0.00;0.50
3.1;36.7;0.00;0.50
3.1;36.75;0.00;0.38
3.1;36.8;0.00;0.38
3.1;36.85;0.00;0.38
3.1;36.9;0.00;0.38
3.1;36.95;0.00;0.25
3.1;37;0.00;0.13
3.1;37.3;0.00;0.25
3.1;37.35;0.00;0.25
3.1;37.4;0.00;0.25
3.1;37.45;0.00;0.25
3.1;37.5;0.00;0.25
3.1;38;0.00;0.25
3.1;39.6;0.00;0.50
3.1;39.65;0.00;0.38
3.1;39.7;0.00;0.38
3.1;39.75;0.00;0.50
3.1;39.85;0.00;0.63
3.1;39.9;0.00;0.63
3.1;39.95;0.00;0.63
3.1;40;0.00;0.63
3.1;41.15;0.00;0.13
3.1;41.2;0.00;0.13
3.05;39.75;0.50;0.13
3.05;35.9;0.38;0.00
3.05;35.95;0.38;0.00
3.05;36;0.38;0.00
3.05;37.05;0.38;0.13
3.05;37.1;0.38;0.13
3.05;39.05;0.38;0.13
3.05;39.25;0.38;0.13
3.05;39.5;0.38;0.13
3.05;40.1;0.38;0.13
3.05;34.65;0.25;0.00
3.05;35.7;0.25;0.00
3.05;35.75;0.25;0.00
3.05;35.8;0.25;0.00
3.05;35.85;0.25;0.00
3.05;37;0.25;0.13
3.05;37.15;0.25;0.13
3.05;37.2;0.25;0.13
3.05;37.25;0.25;0.13
3.05;37.75;0.25;0.13
3.05;38.05;0.25;0.38
3.05;38.15;0.25;0.13
3.05;38.2;0.25;0.25
3.05;38.25;0.25;0.25
3.05;38.3;0.25;0.25
3.05;38.35;0.25;0.25
3.05;38.45;0.25;0.13
3.05;38.5;0.25;0.13
3.05;38.55;0.25;0.25
3.05;38.6;0.25;0.13
3.05;38.65;0.25;0.13
3.05;38.7;0.25;0.13
3.05;38.75;0.25;0.13
3.05;38.8;0.25;0.13
3.05;38.85;0.25;0.13
3.05;38.9;0.25;0.13
3.05;38.95;0.25;0.13
3.05;39;0.25;0.13
3.05;39.1;0.25;0.13
3.05;39.15;0.25;0.13
3.05;39.2;0.25;0.13
3.05;39.3;0.25;0.13
3.05;39.35;0.25;0.13
3.05;39.4;0.25;0.13
3.05;39.45;0.25;0.13
3.05;39.55;0.25;0.13
3.05;40.15;0.25;0.13
3.05;40.2;0.25;0.13
3.05;40.25;0.25;0.13
3.05;40.3;0.25;0.13
3.05;40.35;0.25;0.13
3.05;40.4;0.25;0.13
3.05;40.45;0.25;0.13
3.05;40.5;0.25;0.13
3.05;40.55;0.25;0.13
3.05;40.6;0.25;0.13
3.05;40.8;0.25;0.13
3.05;40.85;0.25;0.13
3.05;34.7;0.13;0.13
3.05;35.05;0.13;0.00
3.05;35.15;0.13;0.00
3.05;35.2;0.13;0.00
3.05;35.25;0.13;0.00
3.05;35.3;0.13;0.00
3.05;35.35;0.13;0.00
3.05;35.4;0.13;0.00
3.05;35.45;0.13;0.00
3.05;35.5;0.13;0.00
3.05;35.55;0.13;0.00
3.05;35.6;0.13;0.00
3.05;35.65;0.13;0.00
3.05;36.9;0.13;0.25
3.05;37.5;0.13;0.25
3.05;37.8;0.13;0.25
3.05;37.85;0.13;0.38
3.05;37.9;0.13;0.25
3.05;37.95;0.13;0.25
3.05;38;0.13;0.25
3.05;38.1;0.13;0.38
3.05;38.4;0.13;0.25
3.05;40.65;0.13;0.13
3.05;40.7;0.13;0.13
3.05;40.75;0.13;0.13
3.05;40.9;0.13;0.13
3.05;40.95;0.13;0.13
3.05;41;0.13;0.13
3.05;41.1;0.13;0.13
3.05;34.55;0.00;0.13
3.05;34.6;0.00;0.63
3.05;34.75;0.00;0.00
3.05;34.8;0.00;0.00
3.05;34.85;0.00;0.00
3.05;34.9;0.00;0.00
3.05;34.95;0.00;0.00
3.05;35;0.00;0.00
3.05;35.1;0.00;0.00
3.05;36.05;0.00;0.25
3.05;36.1;0.00;0.25
3.05;36.15;0.00;0.38
3.05;36.2;0.00;0.38
3.05;36.25;0.00;0.38
3.05;36.3;0.00;0.50
3.05;36.35;0.00;0.50
3.05;36.4;0.00;0.50
3.05;36.45;0.00;0.25
3.05;36.5;0.00;0.38
3.05;36.55;0.00;0.38
3.05;36.6;0.00;0.38
3.05;36.65;0.00;0.50
3.05;36.7;0.00;0.38
3.05;36.75;0.00;0.38
3.05;36.8;0.00;0.25
3.05;36.85;0.00;0.38
3.05;36.95;0.00;0.25
3.05;37.3;0.00;0.25
3.05;37.35;0.00;0.25
3.05;37.4;0.00;0.25
3.05;37.45;0.00;0.25
3.05;37.55;0.00;0.25
3.05;37.6;0.00;0.25
3.05;37.65;0.00;0.25
3.05;37.7;0.00;0.25
3.05;39.6;0.00;0.50
3.05;39.65;0.00;0.38
3.05;39.7;0.00;0.38
3.05;39.8;0.00;0.63
3.05;39.85;0.00;0.63
3.05;39.9;0.00;0.63
3.05;39.95;0.00;0.63
3.05;40;0.00;0.63
3.05;40.05;0.00;0.63
3.05;41.05;0.00;0.13
3.05;41.15;0.00;0.13
3.05;41.2;0.00;0.13
3;39.65;0.50;0.13
3;34.6;0.38;0.13
3;35.8;0.38;0.00
3;35.95;0.38;0.00
3;36;0.38;0.00
3;37.1;0.38;0.25
3;39.25;0.38;0.13
3;39.3;0.38;0.13
3;39.35;0.38;0.13
3;39.6;0.38;0.13
3;39.75;0.38;0.13
3;39.8;0.38;0.13
3;39.85;0.38;0.13
3;40.1;0.38;0.13
3;35.7;0.25;0.00
3;35.75;0.25;0.00
3;35.85;0.25;0.00
3;35.9;0.25;0.00
3;37.05;0.25;0.25
3;37.15;0.25;0.13
3;37.2;0.25;0.13
3;38.05;0.25;0.25
3;38.1;0.25;0.13
3;38.15;0.25;0.13
3;38.2;0.25;0.25
3;38.25;0.25;0.25
3;38.3;0.25;0.25
3;38.35;0.25;0.25
3;38.45;0.25;0.13
3;38.5;0.25;0.13
3;38.55;0.25;0.25
3;38.6;0.25;0.13
3;38.65;0.25;0.13
3;38.8;0.25;0.13
3;38.85;0.25;0.13
3;38.9;0.25;0.13
3;38.95;0.25;0.13
3;39;0.25;0.13
3;39.05;0.25;0.13
3;39.1;0.25;0.13
3;39.15;0.25;0.13
3;39.2;0.25;0.13
3;39.4;0.25;0.13
3;40.15;0.25;0.13
3;40.2;0.25;0.13
3;40.25;0.25;0.13
3;40.3;0.25;0.13
3;40.35;0.25;0.13
3;40.4;0.25;0.13
3;40.45;0.25;0.13
3;40.5;0.25;0.13
3;40.55;0.25;0.13
3;40.6;0.25;0.13
3;34.65;0.13;0.13
3;35.05;0.13;0.00
3;35.1;0.13;0.00
3;35.15;0.13;0.00
3;35.2;0.13;0.00
3;35.25;0.13;0.00
3;35.3;0.13;0.00
3;35.35;0.13;0.00
3;35.4;0.13;0.00
3;35.45;0.13;0.00
3;35.5;0.13;0.00
3;35.55;0.13;0.00
3;35.6;0.13;0.00
3;35.65;0.13;0.00
3;36.4;0.13;0.50
3;36.9;0.13;0.25
3;36.95;0.13;0.25
3;37;0.13;0.25
3;37.25;0.13;0.13
3;37.5;0.13;0.25
3;37.75;0.13;0.13
3;37.8;0.13;0.38
3;37.9;0.13;0.25
3;37.95;0.13;0.25
3;38;0.13;0.25
3;38.4;0.13;0.25
3;38.7;0.13;0.13
3;38.75;0.13;0.13
3;39.45;0.13;0.13
3;39.5;0.13;0.13
3;39.55;0.13;0.13
3;40.65;0.13;0.13
3;40.7;0.13;0.13
3;40.75;0.13;0.13
3;40.8;0.13;0.13
3;40.85;0.13;0.13
3;40.9;0.13;0.13
3;40.95;0.13;0.13
3;41;0.13;0.13
3;41.05;0.13;0.13
3;41.1;0.13;0.13
3;34.5;0.00;0.25
3;34.55;0.00;0.63
3;34.7;0.00;0.13
3;34.75;0.00;0.00
3;34.8;0.00;0.00
3;34.85;0.00;0.00
3;34.9;0.00;0.00
3;34.95;0.00;0.00
3;35;0.00;0.00
3;36.05;0.00;0.25
3;36.1;0.00;0.25
3;36.15;0.00;0.38
3;36.2;0.00;0.38
3;36.25;0.00;0.38
3;36.3;0.00;0.50
3;36.35;0.00;0.38
3;36.45;0.00;0.25
3;36.5;0.00;0.25
3;36.55;0.00;0.25
3;36.6;0.00;0.25
3;36.65;0.00;0.25
3;36.7;0.00;0.38
3;36.75;0.00;0.25
3;36.8;0.00;0.25
3;36.85;0.00;0.38
3;37.3;0.00;0.25
3;37.35;0.00;0.38
3;37.4;0.00;0.38
3;37.45;0.00;0.38
3;37.55;0.00;0.38
3;37.6;0.00;0.38
3;37.65;0.00;0.25
3;37.7;0.00;0.25
3;37.85;0.00;0.38
3;39.7;0.00;0.50
3;39.9;0.00;0.38
3;39.95;0.00;0.50
3;40;0.00;0.50
3;40.05;0.00;0.50
3;41.15;0.00;0.13
2.95;39.65;0.50;0.13
2.95;35.8;0.38;0.00
2.95;35.85;0.38;0.00
2.95;35.9;0.38;0.00
2.95;35.95;0.38;0.00
2.95;36;0.38;0.00
2.95;37.15;0.38;0.13
2.95;37.2;0.38;0.13
2.95;39.3;0.38;0.13
2.95;39.35;0.38;0.13
2.95;39.75;0.38;0.13
2.95;39.8;0.38;0.13
2.95;39.85;0.38;0.13
2.95;40.05;0.38;0.13
2.95;34.55;0.25;0.13
2.95;35.5;0.25;0.00
2.95;35.65;0.25;0.00
2.95;35.7;0.25;0.00
2.95;37.05;0.25;0.25
2.95;37.1;0.25;0.25
2.95;37.25;0.25;0.13
2.95;38.05;0.25;0.13
2.95;38.1;0.25;0.13
2.95;38.15;0.25;0.13
2.95;38.2;0.25;0.13
2.95;38.25;0.25;0.13
2.95;38.3;0.25;0.13
2.95;38.35;0.25;0.13
2.95;38.4;0.25;0.13
2.95;38.45;0.25;0.25
2.95;38.5;0.25;0.13
2.95;38.55;0.25;0.13
2.95;38.6;0.25;0.13
2.95;38.65;0.25;0.25
2.95;38.7;0.25;0.13
2.95;38.75;0.25;0.13
2.95;38.95;0.25;0.13
2.95;39;0.25;0.13
2.95;39.05;0.25;0.13
2.95;39.1;0.25;0.13
2.95;39.15;0.25;0.13
2.95;39.2;0.25;0.13
2.95;39.25;0.25;0.13
2.95;39.4;0.25;0.13
2.95;39.7;0.25;0.13
2.95;40.1;0.25;0.13
2.95;40.15;0.25;0.13
2.95;40.2;0.25;0.13
2.95;40.25;0.25;0.13
2.95;40.3;0.25;0.13
2.95;40.4;0.25;0.13
2.95;40.45;0.25;0.13
2.95;40.5;0.25;0.13
2.95;40.55;0.25;0.13
2.95;40.6;0.25;0.13
2.95;40.65;0.25;0.13
2.95;34.95;0.13;0.00
2.95;35.05;0.13;0.00
2.95;35.1;0.13;0.00
2.95;35.15;0.13;0.00
2.95;35.2;0.13;0.00
2.95;35.25;0.13;0.00
2.95;35.3;0.13;0.00
2.95;35.35;0.13;0.00
2.95;35.4;0.13;0.00
2.95;35.45;0.13;0.00
2.95;35.55;0.13;0.00
2.95;35.6;0.13;0.00
2.95;35.75;0.13;0.00
2.95;36.5;0.13;0.25
2.95;36.55;0.13;0.25
2.95;36.6;0.13;0.25
2.95;36.65;0.13;0.25
2.95;36.8;0.13;0.25
2.95;36.95;0.13;0.25
2.95;37;0.13;0.25
2.95;37.3;0.13;0.13
2.95;37.35;0.13;0.38
2.95;37.4;0.13;0.38
2.95;37.45;0.13;0.25
2.95;37.5;0.13;0.38
2.95;38;0.13;0.25
2.95;38.8;0.13;0.13
2.95;38.85;0.13;0.13
2.95;38.9;0.13;0.13
2.95;39.45;0.13;0.13
2.95;39.5;0.13;0.13
2.95;39.55;0.13;0.13
2.95;39.6;0.13;0.13
2.95;40.35;0.13;0.13
2.95;40.7;0.13;0.13
2.95;40.75;0.13;0.13
2.95;40.8;0.13;0.13
2.95;40.85;0.13;0.13
